date,nav,daily_return
2018-10-24,1.0352209458,-0.00109714
2018-10-25,1.035222794,1.7853e-06
2018-10-26,1.0318707172,-0.0032380245
2018-10-29,1.020280119,-0.0112326069
2018-10-30,1.0267970282,0.0063873725
2018-10-31,1.0367370537,0.0096806138
2018-11-01,1.0426819205,0.0057342088
2018-11-02,1.066049477,0.0224110115
2018-11-05,1.0625962194,-0.0032393034
2018-11-06,1.0621301588,-0.0004386055
2018-11-07,1.0591149645,-0.0028388181
2018-11-08,1.0561554744,-0.0027943049
2018-11-09,1.0492792,-0.0065106649
2018-11-12,1.0609703454,0.011142073
2018-11-13,1.0706927449,0.0091636863
2018-11-14,1.0659564266,-0.0044236017
2018-11-15,1.0762528203,0.0096593007
2018-11-16,1.0793981787,0.0029225088
2018-11-19,1.0834604357,0.0037634463
2018-11-20,1.0649740486,-0.0170623555
2018-11-21,1.0693570758,0.0041156188
2018-11-22,1.0681299305,-0.0011475543
2018-11-23,1.0493158048,-0.0176140797
2018-11-26,1.0502493894,0.0008897079
2018-11-27,1.0515674766,0.0012550231
2018-11-28,1.0613672198,0.0093191768
2018-11-29,1.0499666987,-0.010741354
2018-11-30,1.0557883532,0.0055446086
2018-12-03,1.0769408631,0.0200348014
2018-12-04,1.0782793963,0.0012429031
2018-12-05,1.0740061838,-0.0039629919
2018-12-06,1.057079807,-0.0157600367
2018-12-07,1.054893812,-0.0020679564
2018-12-10,1.0469769273,-0.0075049115
2018-12-11,1.0522182998,0.0050061968
2018-12-12,1.0548472946,0.0024985261
2018-12-13,1.0629323183,0.007664639
2018-12-14,1.0479303666,-0.0141137413
2018-12-17,1.0450945256,-0.0027061349
2018-12-18,1.0388480391,-0.0059769584
2018-12-19,1.0299819571,-0.0085345322
2018-12-20,1.0277818692,-0.0021360451
2018-12-21,1.0223458759,-0.0052890535
2018-12-24,1.0259246711,0.0035005718
2018-12-25,1.0207207437,-0.0050724264
2018-12-26,1.0198159324,-0.0008864435
2018-12-27,1.0141582056,-0.0055477921
2018-12-28,1.0167859239,0.0025910339
2019-01-02,1.0073127932,-0.0093167406
2019-01-03,1.003380303,-0.0039039415
2019-01-04,1.0226829176,0.0192375857
2019-01-07,1.0307062349,0.0078453616
2019-01-08,1.0299269375,-0.000756081
2019-01-09,1.0368965242,0.0067670691
2019-01-10,1.0349890541,-0.0018395954
2019-01-11,1.0378232319,0.002738365
2019-01-14,1.0303767144,-0.0071751309
2019-01-15,1.0424704766,0.0117372239
2019-01-16,1.0436746268,0.0011550929
2019-01-17,1.0394374884,-0.004059827
2019-01-18,1.050517583,0.0106597027
2019-01-21,1.0540246528,0.0033384208
2019-01-22,1.043651892,-0.0098410989
2019-01-23,1.0438780028,0.0002166535
2019-01-24,1.0484896917,0.0044178428
2019-01-25,1.0524332059,0.0037611378
2019-01-28,1.0491978928,-0.0030741268
2019-01-29,1.046423869,-0.0026439472
2019-01-30,1.041760905,-0.0044560948
2019-01-31,1.0429835586,0.0011736413
2019-02-01,1.0571003071,0.0135349674
2019-02-11,1.0700604179,0.0122600578
2019-02-12,1.077107504,0.0065856899
2019-02-13,1.0898308846,0.0118125448
2019-02-14,1.0912892997,0.0013382031
2019-02-15,1.0811444951,-0.0092961643
2019-02-18,1.1051469501,0.0222009686
2019-02-19,1.1033395475,-0.001635441
2019-02-20,1.1053226268,0.0017973428
2019-02-21,1.1024818205,-0.0025701151
2019-02-22,1.1206327614,0.0164637099
2019-02-25,1.1606998027,0.0357539443
2019-02-26,1.1556025407,-0.004391542
2019-02-27,1.1528212166,-0.0024068173
2019-02-28,1.1530163834,0.000169295
2019-03-01,1.1646522913,0.0100917108
2019-03-04,1.1773728092,0.0109221593
2019-03-05,1.1895023935,0.010302246
2019-03-06,1.2001585074,0.0089584636
2019-03-07,1.199365008,-0.0006611622
2019-03-08,1.165292816,-0.028408526
2019-03-11,1.1904726544,0.0216081641
2019-03-12,1.2032313951,0.010717374
2019-03-13,1.1918385666,-0.0094685266
2019-03-14,1.1788384282,-0.0109076336
2019-03-15,1.1894233126,0.0089790799
2019-03-18,1.2128444531,0.0196911733
2019-03-19,1.2126989859,-0.0001199389
2019-03-20,1.2122013433,-0.0004103596
2019-03-21,1.2178008815,0.0046193136
2019-03-22,1.2177392272,-5.06275e-05
2019-03-25,1.2003262196,-0.0142994553
2019-03-26,1.1851624924,-0.0126330051
2019-03-27,1.1950541022,0.0083462055
2019-03-28,1.1884930522,-0.0054901698
2019-03-29,1.2169395428,0.0239349238
2019-04-01,1.2431306066,0.0215220747
2019-04-02,1.2425730379,-0.0004485198
2019-04-03,1.253319542,0.0086485894
2019-04-04,1.2584135205,0.0040643893
2019-04-08,1.2570553815,-0.001079247
2019-04-09,1.2600762581,0.0024031372
2019-04-10,1.2613838389,0.0010376997
2019-04-11,1.2430190051,-0.0145592746
2019-04-12,1.242673223,-0.0002781793
2019-04-15,1.2340922746,-0.0069052332
2019-04-16,1.2526861737,0.0150668629
2019-04-17,1.2551640121,0.0019780201
2019-04-18,1.24942271,-0.0045741449
2019-04-19,1.256015893,0.0052769835
2019-04-22,1.2419332173,-0.0112121796
2019-04-23,1.236178859,-0.0046333878
2019-04-24,1.2406155681,0.0035890511
2019-04-25,1.2163311873,-0.0195744608
2019-04-26,1.2076085823,-0.0071712417
2019-04-29,1.2003259412,-0.0060306304
2019-04-30,1.2039600234,0.0030275795
2019-05-06,1.1507583718,-0.0441888855
2019-05-07,1.1588232939,0.0070083541
2019-05-08,1.1509228964,-0.0068176033
2019-05-09,1.1369174154,-0.0121689133
2019-05-10,1.1626870297,0.0226662147
2019-05-13,1.1510798899,-0.0099830303
2019-05-14,1.1473489048,-0.0032412912
2019-05-15,1.165169024,0.0155315607
2019-05-16,1.1697317777,0.0039159586
2019-05-17,1.1451013095,-0.0210565094
2019-05-20,1.1382654403,-0.0059696632
2019-05-21,1.1505353757,0.0107795027
2019-05-22,1.1457356649,-0.0041717195
2019-05-23,1.1293111307,-0.0143353608
2019-05-24,1.1290041068,-0.0002718683
2019-05-27,1.1419711849,0.0114854127
2019-05-28,1.1452527936,0.0028736353
2019-05-29,1.1432080699,-0.0017853907
2019-05-30,1.1373935053,-0.0050861823
2019-05-31,1.134985939,-0.0021167399
2019-06-03,1.1305569956,-0.0039022011
2019-06-04,1.1240675567,-0.005740037
2019-06-05,1.1213871107,-0.0023845951
2019-06-06,1.1114622592,-0.0088505133
2019-06-10,1.1209659496,0.0085506191
2019-06-11,1.1463554114,0.022649628
2019-06-12,1.1380981393,-0.0072030647
2019-06-13,1.140865171,0.0024312769
2019-06-14,1.1301225062,-0.009416244
2019-06-17,1.1310849219,0.000851603
2019-06-18,1.1349149777,0.0033861789
2019-06-19,1.1471864115,0.0108126459
2019-06-20,1.1689618014,0.0189815619
2019-06-21,1.1750200836,0.0051826177
2019-06-24,1.1754447871,0.0003614436
2019-06-25,1.1667474872,-0.0073991565
2019-06-26,1.1680229134,0.0010931467
2019-06-27,1.1769588689,0.0076504968
2019-06-28,1.1721790007,-0.0040612024
2019-07-01,1.1938008199,0.0184458339
2019-07-02,1.1940750236,0.0002296896
2019-07-03,1.1880120121,-0.00507758
2019-07-04,1.1841313447,-0.003266522
2019-07-05,1.1880905873,0.0033435839
2019-07-08,1.1650625956,-0.0193823534
2019-07-09,1.1647599215,-0.0002597922
2019-07-10,1.1619782351,-0.0023882058
2019-07-11,1.1627313184,0.0006481045
2019-07-12,1.1674869571,0.0040900581
2019-07-15,1.1734888671,0.0051408797
2019-07-16,1.1721086606,-0.0011761564
2019-07-17,1.1704680829,-0.0013996806
2019-07-18,1.1593762922,-0.0094763717
2019-07-19,1.167598929,0.0070922933
2019-07-22,1.1581997555,-0.0080500018
2019-07-23,1.1646141503,0.0055382457
2019-07-24,1.1718791249,0.0062380958
2019-07-25,1.1743811642,0.002135066
2019-07-26,1.175497786,0.0009508172
2019-07-29,1.1725078022,-0.0025435895
2019-07-30,1.1782641022,0.0049093916
2019-07-31,1.1717947084,-0.0054906143
2019-08-01,1.1642381535,-0.006448702
2019-08-02,1.1506377987,-0.0116817636
2019-08-05,1.1340359165,-0.0144284171
2019-08-06,1.1231995581,-0.009555569
2019-08-07,1.1221945053,-0.0008948123
2019-08-08,1.1328337998,0.0094807936
2019-08-09,1.1253282596,-0.0066254558
2019-08-12,1.1371949657,0.0105451062
2019-08-13,1.131485381,-0.0050207615
2019-08-14,1.1336918515,0.0019500654
2019-08-15,1.1376782098,0.0035162626
2019-08-16,1.1431722719,0.0048291881
2019-08-19,1.167964737,0.0216874269
2019-08-20,1.166161974,-0.0015435081
2019-08-21,1.1664404078,0.0002387609
2019-08-22,1.166841655,0.0003439929
2019-08-23,1.1701509118,0.0028360805
2019-08-26,1.1623442114,-0.006671533
2019-08-27,1.1738937779,0.0099364425
2019-08-28,1.1712679175,-0.0022368808
2019-08-29,1.1719515821,0.0005836962
2019-08-30,1.1679259187,-0.0034350083
2019-09-02,1.1820254262,0.0120722618
2019-09-03,1.1825495239,0.0004433896
2019-09-04,1.193766074,0.0094850574
2019-09-05,1.2031461539,0.0078575527
2019-09-06,1.2076648364,0.0037557221
2019-09-09,1.2196533852,0.0099270496
2019-09-10,1.2186935237,-0.0007869953
2019-09-11,1.2161211654,-0.0021107508
2019-09-12,1.22099401,0.0040068742
2019-09-16,1.2217972699,0.0006578737
2019-09-17,1.2041860084,-0.0144142256
2019-09-18,1.2059260001,0.0014449526
2019-09-19,1.2095456374,0.0030015417
2019-09-20,1.2111457752,0.0013229248
2019-09-23,1.201150932,-0.0082523867
2019-09-24,1.202736723,0.0013202263
2019-09-25,1.1927041364,-0.0083414653
2019-09-26,1.1810548741,-0.0097671014
2019-09-27,1.1832485518,0.0018573884
2019-09-30,1.1759288789,-0.0061860823
2019-10-08,1.1739531125,-0.0016801751
2019-10-09,1.177853908,0.0033227865
2019-10-10,1.1887544088,0.0092545439
2019-10-11,1.1972883872,0.0071789247
2019-10-14,1.2070352514,0.0081407823
2019-10-15,1.2015335914,-0.0045579945
2019-10-16,1.2001419874,-0.0011581898
2019-10-17,1.2003576532,0.0001797003
2019-10-18,1.1889917734,-0.0094687444
2019-10-21,1.1883831128,-0.0005119132
2019-10-22,1.194086634,0.004799396
2019-10-23,1.1876938793,-0.0053536774
2019-10-24,1.1884384496,0.0006269042
2019-10-25,1.1946163239,0.0051983124
2019-10-28,1.2058802379,0.0094288968
2019-10-29,1.1978725184,-0.0066405595
2019-10-30,1.1898720195,-0.0066789234
2019-10-31,1.1879433873,-0.0016208737
2019-11-01,1.199572032,0.0097888879
2019-11-04,1.2071994426,0.0063584432
2019-11-05,1.2123182679,0.0042402482
2019-11-06,1.2053320105,-0.0057627255
2019-11-07,1.2110319322,0.0047289226
2019-11-08,1.2066865756,-0.0035881437
2019-11-11,1.1877906072,-0.015659384
2019-11-12,1.1893801944,0.0013382723
2019-11-13,1.1869138671,-0.002073624
2019-11-14,1.1887569405,0.0015528283
2019-11-15,1.1833148733,-0.0045779478
2019-11-18,1.1901641431,0.0057882056
2019-11-19,1.2032962585,0.0110338691
2019-11-20,1.1961030325,-0.0059779343
2019-11-21,1.1923958187,-0.0030994101
2019-11-22,1.1845741918,-0.0065595893
2019-11-25,1.1882987122,0.0031441849
2019-11-26,1.1884053054,8.97024e-05
2019-11-27,1.1872106315,-0.0010052748
2019-11-28,1.1842895198,-0.0024604831
2019-11-29,1.178244,-0.005104765
2019-12-02,1.1786385587,0.0003348701
2019-12-03,1.1809939467,0.0019983972
2019-12-04,1.1805566217,-0.0003703025
2019-12-05,1.1888548931,0.0070291177
2019-12-06,1.1957188699,0.0057736035
2019-12-09,1.1946839827,-0.0008654937
2019-12-10,1.1977768013,0.0025888173
2019-12-11,1.1982134606,0.0003645582
2019-12-12,1.198920187,0.0005898168
2019-12-13,1.2149440103,0.0133652127
2019-12-16,1.2240614906,0.0075044448
2019-12-17,1.2356332612,0.0094535861
2019-12-18,1.2347053305,-0.0007509759
2019-12-19,1.2355406673,0.0006765476
2019-12-20,1.2310178441,-0.0036606025
2019-12-23,1.2190246579,-0.0097424958
2019-12-24,1.2276037319,0.0070376541
2019-12-25,1.2293167637,0.0013954273
2019-12-26,1.2364854401,0.0058314314
2019-12-27,1.2326121424,-0.0031325057
2019-12-30,1.2438807431,0.0091420491
2019-12-31,1.2486097871,0.0038018468
2020-01-02,1.2649999047,0.0131266932
2020-01-03,1.2655368952,0.0004244985
2020-01-06,1.2673071209,0.0013987942
2020-01-07,1.2786242678,0.0089300744
2020-01-08,1.2646954157,-0.0108936241
2020-01-09,1.2789563041,0.0112761446
2020-01-10,1.2778180381,-0.000889996
2020-01-13,1.2884308853,0.0083054448
2020-01-14,1.2850512037,-0.0026230988
2020-01-15,1.2807844369,-0.0033203088
2020-01-16,1.2786544645,-0.0016630218
2020-01-17,1.2801583348,0.0011761351
2020-01-20,1.2879055805,0.0060517871
2020-01-21,1.2740587621,-0.0107514235
2020-01-22,1.2779607359,0.0030626325
2020-01-23,1.2491138017,-0.0225726295
2020-02-03,1.1761503822,-0.0584121474
2020-02-04,1.1990251732,0.0194488658
2020-02-05,1.2163835599,0.0144770828
2020-02-06,1.2407683245,0.0200469369
2020-02-07,1.241656049,0.0007154636
2020-02-10,1.2452962127,0.0029317005
2020-02-11,1.2475048005,0.0017735442
2020-02-12,1.2606369606,0.0105267411
2020-02-13,1.2528187779,-0.0062017717
2020-02-14,1.2556154104,0.0022322722
2020-02-17,1.2789338096,0.018571291
2020-02-18,1.281047203,0.001652465
2020-02-19,1.2757938512,-0.0041008261
2020-02-20,1.2926446049,0.0132080537
2020-02-21,1.2977426215,0.0039438656
2020-02-24,1.297158047,-0.0004504549
2020-02-25,1.29590435,-0.0009664951
2020-02-26,1.2768687833,-0.0146890214
2020-02-27,1.2785084288,0.0012841143
2020-02-28,1.237967532,-0.0317095264
2020-03-02,1.2655454861,0.0222767991
2020-03-03,1.2720273544,0.005121798
2020-03-04,1.2783070218,0.0049367393
2020-03-05,1.2958377036,0.0137139838
2020-03-06,1.2818920697,-0.0107618677
2020-03-09,1.2404115428,-0.0323588295
2020-03-10,1.2591456574,0.0151031443
2020-03-11,1.2452907911,-0.0110033865
2020-03-12,1.220351224,-0.0200271031
2020-03-13,1.2120336222,-0.0068157442
2020-03-16,1.1701897771,-0.034523667
2020-03-17,1.1709008698,0.000607673
2020-03-18,1.1504013075,-0.0175075131
2020-03-19,1.1468609141,-0.003077529
2020-03-20,1.1658380485,0.0165470234
2020-03-23,1.1335320181,-0.0277105645
2020-03-24,1.1617439619,0.0248885284
2020-03-25,1.185978842,0.0208607756
2020-03-26,1.1828212987,-0.0026623942
2020-03-27,1.1792525226,-0.0030171727
2020-03-30,1.1679510075,-0.0095836259
2020-03-31,1.1729893997,0.0043138729
2020-04-01,1.1636666242,-0.007947877
2020-04-02,1.1801215951,0.0141406229
2020-04-03,1.1765716823,-0.0030080907
2020-04-07,1.2060199935,0.0250289138
2020-04-08,1.2028430233,-0.00263426
2020-04-09,1.2124498241,0.0079867453
2020-04-10,1.2016602949,-0.0088989491
2020-04-13,1.1968738087,-0.0039832274
2020-04-14,1.2137962266,0.0141388489
2020-04-15,1.2062922269,-0.0061822566
2020-04-16,1.2112004117,0.004068819
2020-04-17,1.2173752523,0.0050981164
2020-04-20,1.2231899384,0.0047764123
2020-04-21,1.2103354858,-0.0105089588
2020-04-22,1.2187591853,0.0069598054
2020-04-23,1.217587978,-0.0009609834
2020-04-24,1.2053639544,-0.0100395404
2020-04-27,1.2128915353,0.0062450689
2020-04-28,1.2150066536,0.0017438643
2020-04-29,1.2211021406,0.0050168343
2020-04-30,1.2302618435,0.0075011767
2020-05-06,1.2327378037,0.0020125473
2020-05-07,1.2324988467,-0.0001938425
2020-05-08,1.2437278592,0.0091107691
2020-05-11,1.2422917897,-0.0011546493
2020-05-12,1.2417428823,-0.0004418506
2020-05-13,1.2427656008,0.0008236153
2020-05-14,1.2324733722,-0.0082817134
2020-05-15,1.2326051734,0.0001069404
2020-05-18,1.2396570655,0.0057211281
2020-05-19,1.2487971441,0.0073730703
2020-05-20,1.2438488167,-0.003962475
2020-05-21,1.2369754881,-0.0055258553
2020-05-22,1.2135915113,-0.0189041553
2020-05-25,1.2173234848,0.003075148
2020-05-26,1.2339687629,0.0136736687
2020-05-27,1.2277920403,-0.0050055745
2020-05-28,1.2273350493,-0.0003722055
2020-05-29,1.2328537961,0.0044965283
2020-06-01,1.2580515762,0.0204385793
2020-06-02,1.2616908757,0.0028928063
2020-06-03,1.2662654076,0.0036257153
2020-06-04,1.2668638163,0.0004725776
2020-06-05,1.2765912459,0.0076783546
2020-06-08,1.2772071135,0.0004824313
2020-06-09,1.2821751265,0.0038897474
2020-06-10,1.2824213145,0.0001920081
2020-06-11,1.2699050156,-0.0097598962
2020-06-12,1.2732273364,0.0026161963
2020-06-15,1.2692426132,-0.0031296242
2020-06-16,1.2879152585,0.0147116439
2020-06-17,1.2929313168,0.0038947115
2020-06-18,1.2928075017,-9.57631e-05
2020-06-19,1.304382008,0.0089530005
2020-06-22,1.3036550375,-0.0005573295
2020-06-23,1.3126284156,0.0068832459
2020-06-24,1.31014426,-0.0018925049
2020-06-29,1.3053800025,-0.0036364373
2020-06-30,1.3200375099,0.0112285368
2020-07-01,1.3272821539,0.0054882107
2020-07-02,1.3492154421,0.0165249628
2020-07-03,1.366313238,0.0126723986
2020-07-06,1.4132481049,0.034351469
2020-07-07,1.4182392205,0.0035316627
2020-07-08,1.4366639521,0.0129912721
2020-07-09,1.456008775,0.0134650994
2020-07-10,1.4459355762,-0.0069183641
2020-07-13,1.4720738762,0.0180770848
2020-07-14,1.4628623395,-0.0062575234
2020-07-15,1.4501359545,-0.0086996464
2020-07-16,1.401183394,-0.0337572214
2020-07-17,1.4063773472,0.0037068332
2020-07-20,1.4342086362,0.0197893468
2020-07-21,1.4428245571,0.006007439
2020-07-22,1.4460688388,0.0022485629
2020-07-23,1.447922043,0.0012815463
2020-07-24,1.3987476818,-0.0339620226
2020-07-27,1.4020343804,0.0023497437
2020-07-28,1.4103805009,0.0059528644
2020-07-29,1.4364689902,0.0184974829
2020-07-30,1.4311164962,-0.0037261465
2020-07-31,1.4405411622,0.0065855338
2020-08-03,1.4602177321,0.0136591515
2020-08-04,1.460166313,-3.52133e-05
2020-08-05,1.4672202828,0.0048309359
2020-08-06,1.4627008924,-0.0030802399
2020-08-07,1.4496444707,-0.0089262417
2020-08-10,1.4566035852,0.0048005664
2020-08-11,1.4453980482,-0.0076929215
2020-08-12,1.4358443809,-0.0066097137
2020-08-13,1.4347052899,-0.0007933249
2020-08-14,1.4453614665,0.0074274325
2020-08-17,1.4666026738,0.0146961212
2020-08-18,1.4705019919,0.002658742
2020-08-19,1.4528277693,-0.0120191763
2020-08-20,1.4400159849,-0.0088185156
2020-08-21,1.4490224581,0.0062544259
2020-08-24,1.4597731263,0.0074192558
2020-08-25,1.4586933401,-0.0007396945
